"feature","factor","value","view","rank","factor_var_pct_exp","group"
"NFATC2","Factor8",0.0237654633820057,"Transcriptomics",887,4.58999276161194,"ADUResist"
"FNBP4","Factor9",-0.0244036093354225,"Transcriptomics",887,4.54192757606506,"ADUResist"
"VPS37A","Factor10",0.000430914835305884,"Transcriptomics",887,0.0320196151733398,"ADUResist"
"PPIP5K1_S964s","Factor1",-0.00956023018807173,"Phosphoproteomics",888,2.5407075881958,"ADUResist"
"KLC2_S589s","Factor2",0.0279000345617533,"Phosphoproteomics",888,6.12024068832397,"ADUResist"
"ASPH_S97s","Factor3",0.0251301750540733,"Phosphoproteomics",888,7.11556673049927,"ADUResist"
"SORBS1_S419s","Factor4",-0.00602766033262014,"Phosphoproteomics",888,0.770455598831177,"ADUResist"
"TTN_S21941s","Factor5",0.0333128571510315,"Phosphoproteomics",888,8.9109480381012,"ADUResist"
"TTN_S31999s","Factor6",-0.0187480635941029,"Phosphoproteomics",888,3.06875109672546,"ADUResist"
"BCAR1_S428s","Factor7",-0.0111111663281918,"Phosphoproteomics",888,1.44950151443481,"ADUResist"
"PHKA1_S985s","Factor8",0.00803230982273817,"Phosphoproteomics",888,1.05330348014832,"ADUResist"
"STRIP1_S335s","Factor9",-0.00220317323692143,"Phosphoproteomics",888,0.235497951507568,"ADUResist"
"RNH1_S213s","Factor10",0.0242130309343338,"Phosphoproteomics",888,3.7848949432373,"ADUResist"
"CCNQ","Factor1",0.0348351001739502,"Transcriptomics",888,15.0260210037231,"ADUResist"
"PPP1R12B","Factor2",0.0165750067681074,"Transcriptomics",888,3.6385715007782,"ADUResist"
"MZF1","Factor3",0.0126473847776651,"Transcriptomics",888,2.1872878074646,"ADUResist"
"FAM186B","Factor4",0.0341809093952179,"Transcriptomics",888,8.42064023017883,"ADUResist"
"PORCN","Factor5",0.000501421745866537,"Transcriptomics",888,0.0453412532806396,"ADUResist"
"TUT4","Factor6",0.0166643671691418,"Transcriptomics",888,4.2313814163208,"ADUResist"
"MBTD1","Factor7",-0.0254514459520578,"Transcriptomics",888,4.22167181968689,"ADUResist"
"RXRB","Factor8",0.0228301007300615,"Transcriptomics",888,4.58999276161194,"ADUResist"
"TAF13","Factor9",0.0242742914706469,"Transcriptomics",888,4.54192757606506,"ADUResist"
"HACD3","Factor10",-0.000429560983320698,"Transcriptomics",888,0.0320196151733398,"ADUResist"
"CASKIN2_S403s","Factor1",0.0094935055822134,"Phosphoproteomics",889,2.5407075881958,"ADUResist"
"LMNA_S12s","Factor2",-0.0277395248413086,"Phosphoproteomics",889,6.12024068832397,"ADUResist"
"PRKD1_S742s","Factor3",-0.0250862631946802,"Phosphoproteomics",889,7.11556673049927,"ADUResist"
"TTN_S25586s","Factor4",0.00599150499328971,"Phosphoproteomics",889,0.770455598831177,"ADUResist"
"LARP1_S1040s","Factor5",-0.0331443846225739,"Phosphoproteomics",889,8.9109480381012,"ADUResist"
"PROB1_S426sS427s","Factor6",0.0185722932219505,"Phosphoproteomics",889,3.06875109672546,"ADUResist"
"NACA_T1586t","Factor7",0.0108294542878866,"Phosphoproteomics",889,1.44950151443481,"ADUResist"
"CDKN1B_S178s","Factor8",0.00799266714602709,"Phosphoproteomics",889,1.05330348014832,"ADUResist"
"NEB_S40s","Factor9",0.00217736512422562,"Phosphoproteomics",889,0.235497951507568,"ADUResist"
"ZRANB2_S305sS307s","Factor10",-0.0237714871764183,"Phosphoproteomics",889,3.7848949432373,"ADUResist"
"RN7SL1","Factor1",0.0338319689035416,"Transcriptomics",889,15.0260210037231,"ADUResist"
"RBAK","Factor2",-0.0165599454194307,"Transcriptomics",889,3.6385715007782,"ADUResist"
"ENSG00000198555.7","Factor3",-0.0126331467181444,"Transcriptomics",889,2.1872878074646,"ADUResist"
"EPB41L5","Factor4",-0.0339921489357948,"Transcriptomics",889,8.42064023017883,"ADUResist"
"ZNF566-AS1","Factor5",0.000496168213430792,"Transcriptomics",889,0.0453412532806396,"ADUResist"
"ENSG00000286112.1","Factor6",-0.0165620241314173,"Transcriptomics",889,4.2313814163208,"ADUResist"
"LINC02210","Factor7",-0.0254107210785151,"Transcriptomics",889,4.22167181968689,"ADUResist"
"FLJ38576","Factor8",0.0227381158620119,"Transcriptomics",889,4.58999276161194,"ADUResist"
"LRRC66","Factor9",0.0242459159344435,"Transcriptomics",889,4.54192757606506,"ADUResist"
"LINC01719","Factor10",0.000422046286985278,"Transcriptomics",889,0.0320196151733398,"ADUResist"
"DOCK1_S1743s","Factor1",0.00934442412108183,"Phosphoproteomics",890,2.5407075881958,"ADUResist"
"USP24_S1943s","Factor2",-0.0275605507194996,"Phosphoproteomics",890,6.12024068832397,"ADUResist"
"LIMCH1_S668s","Factor3",-0.0250527672469616,"Phosphoproteomics",890,7.11556673049927,"ADUResist"
"RBM15_S741s","Factor4",-0.00583512149751186,"Phosphoproteomics",890,0.770455598831177,"ADUResist"
"NUCKS1_S19s","Factor5",-0.0331355519592762,"Phosphoproteomics",890,8.9109480381012,"ADUResist"
"TACC2_S712s","Factor6",-0.0184557363390923,"Phosphoproteomics",890,3.06875109672546,"ADUResist"
"RABEP1_T408tS410s","Factor7",-0.0107824001461267,"Phosphoproteomics",890,1.44950151443481,"ADUResist"
"MYH7_T646t","Factor8",-0.00799249205738306,"Phosphoproteomics",890,1.05330348014832,"ADUResist"
"HRC_S145s","Factor9",-0.00216090911999345,"Phosphoproteomics",890,0.235497951507568,"ADUResist"
"CCDC6_S240sS244s","Factor10",-0.0233408305794001,"Phosphoproteomics",890,3.7848949432373,"ADUResist"
"SDHB","Factor1",-0.0337634086608887,"Transcriptomics",890,15.0260210037231,"ADUResist"
"POLA2","Factor2",-0.0165038462728262,"Transcriptomics",890,3.6385715007782,"ADUResist"
"ENSG00000226833.7","Factor3",-0.0126123037189245,"Transcriptomics",890,2.1872878074646,"ADUResist"
"ENSG00000289371.1","Factor4",-0.0338538810610771,"Transcriptomics",890,8.42064023017883,"ADUResist"
"RBP1","Factor5",-0.00049226637929678,"Transcriptomics",890,0.0453412532806396,"ADUResist"
"C21orf62-AS1","Factor6",-0.0162472762167454,"Transcriptomics",890,4.2313814163208,"ADUResist"
"SMG1P4","Factor7",-0.0247595254331827,"Transcriptomics",890,4.22167181968689,"ADUResist"
"ENSG00000276728.1","Factor8",-0.0225348565727472,"Transcriptomics",890,4.58999276161194,"ADUResist"
"WAC","Factor9",-0.0238062534481287,"Transcriptomics",890,4.54192757606506,"ADUResist"
"DUS3L","Factor10",0.000418898969655856,"Transcriptomics",890,0.0320196151733398,"ADUResist"
"TTN_S27024s","Factor1",-0.00926724728196859,"Phosphoproteomics",891,2.5407075881958,"ADUResist"
"KLHL41_S589s","Factor2",0.0274618286639452,"Phosphoproteomics",891,6.12024068832397,"ADUResist"
"PSMB5_Y171y","Factor3",-0.0250263214111328,"Phosphoproteomics",891,7.11556673049927,"ADUResist"
"TTN_Y27569y","Factor4",-0.00580317433923483,"Phosphoproteomics",891,0.770455598831177,"ADUResist"
"PROB1_S372s","Factor5",0.0330797098577023,"Phosphoproteomics",891,8.9109480381012,"ADUResist"
"TTN_S2291s","Factor6",0.0183322578668594,"Phosphoproteomics",891,3.06875109672546,"ADUResist"
"USP8_S719s","Factor7",-0.0107787121087313,"Phosphoproteomics",891,1.44950151443481,"ADUResist"
"CACNB1_T205t","Factor8",0.00795928668230772,"Phosphoproteomics",891,1.05330348014832,"ADUResist"
"ABCF1_S109s","Factor9",0.00213982467539608,"Phosphoproteomics",891,0.235497951507568,"ADUResist"
"NUCKS1_Y26y","Factor10",-0.0231073349714279,"Phosphoproteomics",891,3.7848949432373,"ADUResist"
"CASQ2","Factor1",0.0337576568126678,"Transcriptomics",891,15.0260210037231,"ADUResist"
"TM4SF19","Factor2",0.0164298098534346,"Transcriptomics",891,3.6385715007782,"ADUResist"
"BCCIP","Factor3",0.0125635769218206,"Transcriptomics",891,2.1872878074646,"ADUResist"
"MPC1","Factor4",-0.0337988212704659,"Transcriptomics",891,8.42064023017883,"ADUResist"
"TARS2","Factor5",0.000491314101964235,"Transcriptomics",891,0.0453412532806396,"ADUResist"
"SSTR2","Factor6",0.0159762110561132,"Transcriptomics",891,4.2313814163208,"ADUResist"
"LIN9","Factor7",0.0246352981775999,"Transcriptomics",891,4.22167181968689,"ADUResist"
"AMHR2","Factor8",0.022481257095933,"Transcriptomics",891,4.58999276161194,"ADUResist"
"ZNF45","Factor9",0.0237521398812532,"Transcriptomics",891,4.54192757606506,"ADUResist"
"EPB41L5","Factor10",-0.000414005276979879,"Transcriptomics",891,0.0320196151733398,"ADUResist"
"BCAR3_S375s","Factor1",-0.00921732652932405,"Phosphoproteomics",892,2.5407075881958,"ADUResist"
"C10orf71_S613s","Factor2",0.0270881969481707,"Phosphoproteomics",892,6.12024068832397,"ADUResist"
"FERMT2_S159s","Factor3",-0.0249418299645185,"Phosphoproteomics",892,7.11556673049927,"ADUResist"
"ACTA1_S273s","Factor4",0.00576720852404833,"Phosphoproteomics",892,0.770455598831177,"ADUResist"
"MIA2_S1204s","Factor5",0.0330567434430122,"Phosphoproteomics",892,8.9109480381012,"ADUResist"
"ABLIM1_S639s","Factor6",-0.0182558055967093,"Phosphoproteomics",892,3.06875109672546,"ADUResist"
"DCAF5_S648s","Factor7",-0.0106321470811963,"Phosphoproteomics",892,1.44950151443481,"ADUResist"
"MYOZ1_S116s","Factor8",-0.0079489778727293,"Phosphoproteomics",892,1.05330348014832,"ADUResist"
"PWP1_S50s","Factor9",-0.00208908715285361,"Phosphoproteomics",892,0.235497951507568,"ADUResist"
"BAG6_S973s","Factor10",-0.0231024622917175,"Phosphoproteomics",892,3.7848949432373,"ADUResist"
"METTL21C","Factor1",0.0332664772868156,"Transcriptomics",892,15.0260210037231,"ADUResist"
"OS9","Factor2",-0.0163103863596916,"Transcriptomics",892,3.6385715007782,"ADUResist"
"CERS2","Factor3",-0.0125015424564481,"Transcriptomics",892,2.1872878074646,"ADUResist"
"GOLM2","Factor4",-0.0337576754391193,"Transcriptomics",892,8.42064023017883,"ADUResist"
"EBF4","Factor5",-0.000482224742881954,"Transcriptomics",892,0.0453412532806396,"ADUResist"
"ENSG00000233251.8","Factor6",-0.0156236458569765,"Transcriptomics",892,4.2313814163208,"ADUResist"
"CDC42EP5","Factor7",0.0244939811527729,"Transcriptomics",892,4.22167181968689,"ADUResist"
"LIN9","Factor8",-0.021774735301733,"Transcriptomics",892,4.58999276161194,"ADUResist"
"ENSG00000093100.13","Factor9",-0.023559857159853,"Transcriptomics",892,4.54192757606506,"ADUResist"
"CHORDC1","Factor10",0.000403577083488926,"Transcriptomics",892,0.0320196151733398,"ADUResist"
"MYH2_T1257t","Factor1",0.00921038817614317,"Phosphoproteomics",893,2.5407075881958,"ADUResist"
"NUCB1_S369s","Factor2",-0.026598934084177,"Phosphoproteomics",893,6.12024068832397,"ADUResist"
"TTN_S24636s","Factor3",0.0248971506953239,"Phosphoproteomics",893,7.11556673049927,"ADUResist"
"TTN_S31263s","Factor4",-0.00573177682235837,"Phosphoproteomics",893,0.770455598831177,"ADUResist"
"RPS10_S130s","Factor5",-0.0329072885215282,"Phosphoproteomics",893,8.9109480381012,"ADUResist"
"GPI_T214t","Factor6",0.0181970056146383,"Phosphoproteomics",893,3.06875109672546,"ADUResist"
"TTN_T23772t","Factor7",0.0105419820174575,"Phosphoproteomics",893,1.44950151443481,"ADUResist"
"TTN_S35230sS35236s","Factor8",-0.00793768651783466,"Phosphoproteomics",893,1.05330348014832,"ADUResist"
"APEH_S187s","Factor9",0.00207497295923531,"Phosphoproteomics",893,0.235497951507568,"ADUResist"
"EPHX1_Y339y","Factor10",0.0224509797990322,"Phosphoproteomics",893,3.7848949432373,"ADUResist"
"SHROOM1","Factor1",0.0331567861139774,"Transcriptomics",893,15.0260210037231,"ADUResist"
"LIN9","Factor2",0.0156986806541681,"Transcriptomics",893,3.6385715007782,"ADUResist"
"IBTK","Factor3",0.0122643606737256,"Transcriptomics",893,2.1872878074646,"ADUResist"
"RTN4RL2","Factor4",-0.0336083956062794,"Transcriptomics",893,8.42064023017883,"ADUResist"
"MOB1B","Factor5",0.000477867113659158,"Transcriptomics",893,0.0453412532806396,"ADUResist"
"ELL2","Factor6",-0.0152310663834214,"Transcriptomics",893,4.2313814163208,"ADUResist"
"HACD3","Factor7",0.0242991168051958,"Transcriptomics",893,4.22167181968689,"ADUResist"
"DAZAP2","Factor8",0.0214353874325752,"Transcriptomics",893,4.58999276161194,"ADUResist"
"RNF19B","Factor9",-0.0235522538423538,"Transcriptomics",893,4.54192757606506,"ADUResist"
"MED26","Factor10",0.000401560799218714,"Transcriptomics",893,0.0320196151733398,"ADUResist"
"VASP_S324s","Factor1",-0.00918848812580109,"Phosphoproteomics",894,2.5407075881958,"ADUResist"
"RYR1_S1985s","Factor2",-0.0261325351893902,"Phosphoproteomics",894,6.12024068832397,"ADUResist"
"TTN_S10638s","Factor3",-0.024096917361021,"Phosphoproteomics",894,7.11556673049927,"ADUResist"
"LIMCH1_S878s","Factor4",-0.00568341836333275,"Phosphoproteomics",894,0.770455598831177,"ADUResist"
"SELENBP1_S243s","Factor5",0.0327343009412289,"Phosphoproteomics",894,8.9109480381012,"ADUResist"
"SRF_S103s","Factor6",0.0177340060472488,"Phosphoproteomics",894,3.06875109672546,"ADUResist"
"FAM53C_S232s","Factor8",0.00793260708451271,"Phosphoproteomics",894,1.05330348014832,"ADUResist"
"ITPKB_T33t","Factor9",-0.00207294966094196,"Phosphoproteomics",894,0.235497951507568,"ADUResist"
"MYH7_S1140s","Factor10",-0.0223103277385235,"Phosphoproteomics",894,3.7848949432373,"ADUResist"
"GCC2","Factor1",-0.0331567265093327,"Transcriptomics",894,15.0260210037231,"ADUResist"
"LNPEP","Factor2",-0.0155953019857407,"Transcriptomics",894,3.6385715007782,"ADUResist"
"PLOD1","Factor3",0.0122105767950416,"Transcriptomics",894,2.1872878074646,"ADUResist"
"MX1","Factor4",0.033575888723135,"Transcriptomics",894,8.42064023017883,"ADUResist"
"ZSWIM1","Factor5",0.000475411856314167,"Transcriptomics",894,0.0453412532806396,"ADUResist"
"APEH","Factor6",0.0151894437149167,"Transcriptomics",894,4.2313814163208,"ADUResist"
"FUT10","Factor7",0.0242448206990957,"Transcriptomics",894,4.22167181968689,"ADUResist"
"SPEN","Factor8",-0.0213276874274015,"Transcriptomics",894,4.58999276161194,"ADUResist"
"SOCS3","Factor9",-0.0234242528676987,"Transcriptomics",894,4.54192757606506,"ADUResist"
"ESRP2","Factor10",-0.000387546431738883,"Transcriptomics",894,0.0320196151733398,"ADUResist"
"MYH8_S1553s","Factor7",-0.0105267632752657,"Phosphoproteomics",894.5,1.44950151443481,"ADUResist"
"MYH2_S1556s","Factor7",-0.0105267632752657,"Phosphoproteomics",894.5,1.44950151443481,"ADUResist"
"TTN_Y16142y","Factor1",0.00895972549915314,"Phosphoproteomics",895,2.5407075881958,"ADUResist"
"TTN_S31999s","Factor2",-0.0256599802523851,"Phosphoproteomics",895,6.12024068832397,"ADUResist"
"IMMT_T387t","Factor3",0.0235774423927069,"Phosphoproteomics",895,7.11556673049927,"ADUResist"
"LMNA_S12s","Factor4",-0.00558487884700298,"Phosphoproteomics",895,0.770455598831177,"ADUResist"
"PEBP1_S52s","Factor5",-0.0324927978217602,"Phosphoproteomics",895,8.9109480381012,"ADUResist"
"NDRG2_T330t","Factor6",0.0174969732761383,"Phosphoproteomics",895,3.06875109672546,"ADUResist"
"CBX3_S93s","Factor8",-0.00793023314327002,"Phosphoproteomics",895,1.05330348014832,"ADUResist"
"HTATSF1_S498s","Factor9",0.00206613796763122,"Phosphoproteomics",895,0.235497951507568,"ADUResist"
"TTN_S33040s","Factor10",-0.0222486034035683,"Phosphoproteomics",895,3.7848949432373,"ADUResist"
"NCK1","Factor1",-0.032716877758503,"Transcriptomics",895,15.0260210037231,"ADUResist"
"CLK2","Factor2",-0.0155944898724556,"Transcriptomics",895,3.6385715007782,"ADUResist"
"ZBTB34","Factor3",0.0119245303794742,"Transcriptomics",895,2.1872878074646,"ADUResist"
"RHOBTB2","Factor4",-0.0332491584122181,"Transcriptomics",895,8.42064023017883,"ADUResist"
"ZNF517","Factor5",0.000465518125565723,"Transcriptomics",895,0.0453412532806396,"ADUResist"
"SPPL3","Factor6",0.0149604072794318,"Transcriptomics",895,4.2313814163208,"ADUResist"
"ADAT1","Factor7",-0.0240975935012102,"Transcriptomics",895,4.22167181968689,"ADUResist"
"BTNL9","Factor8",-0.0211687870323658,"Transcriptomics",895,4.58999276161194,"ADUResist"
"ENSG00000275496.4","Factor9",0.0233747232705355,"Transcriptomics",895,4.54192757606506,"ADUResist"
"VPS28","Factor10",0.00038147481973283,"Transcriptomics",895,0.0320196151733398,"ADUResist"
"HSPA1A_S85s","Factor1",0.0089137414470315,"Phosphoproteomics",896,2.5407075881958,"ADUResist"
"CLIP1_S197sS200s","Factor2",0.0255552027374506,"Phosphoproteomics",896,6.12024068832397,"ADUResist"
"OBSCN_S5504s","Factor3",0.0235555358231068,"Phosphoproteomics",896,7.11556673049927,"ADUResist"
"TJP1_S329s","Factor4",0.00549450982362032,"Phosphoproteomics",896,0.770455598831177,"ADUResist"
"HSPA1A_S85s","Factor5",-0.0317694842815399,"Phosphoproteomics",896,8.9109480381012,"ADUResist"
"DOCK1_S1743s","Factor6",-0.0173911340534687,"Phosphoproteomics",896,3.06875109672546,"ADUResist"
"NBEAL1_S2679s","Factor7",0.0103809395805001,"Phosphoproteomics",896,1.44950151443481,"ADUResist"
"MYOZ1_S83s","Factor8",-0.00779449613764882,"Phosphoproteomics",896,1.05330348014832,"ADUResist"
"CTNNA3_S650s","Factor9",0.00206150044687092,"Phosphoproteomics",896,0.235497951507568,"ADUResist"
"CAP2_S301s","Factor10",0.0222164690494537,"Phosphoproteomics",896,3.7848949432373,"ADUResist"
"ENSG00000285886.1","Factor1",-0.0324654094874859,"Transcriptomics",896,15.0260210037231,"ADUResist"
"PDGFA","Factor2",-0.015437139198184,"Transcriptomics",896,3.6385715007782,"ADUResist"
"PTER","Factor3",0.011673079803586,"Transcriptomics",896,2.1872878074646,"ADUResist"
"TIA1","Factor4",0.0329082347452641,"Transcriptomics",896,8.42064023017883,"ADUResist"
"MBTD1","Factor5",-0.000462841067928821,"Transcriptomics",896,0.0453412532806396,"ADUResist"
"ENSG00000279811.1","Factor6",-0.0149122197180986,"Transcriptomics",896,4.2313814163208,"ADUResist"
"ENSG00000286190.2","Factor7",0.0238360501825809,"Transcriptomics",896,4.22167181968689,"ADUResist"
"ILVBL","Factor8",0.020956989377737,"Transcriptomics",896,4.58999276161194,"ADUResist"
"ENSG00000288022.1","Factor9",0.0233649555593729,"Transcriptomics",896,4.54192757606506,"ADUResist"
"PWWP3B","Factor10",0.000381111487513408,"Transcriptomics",896,0.0320196151733398,"ADUResist"
"ADD2_S699s","Factor1",-0.00889980234205723,"Phosphoproteomics",897,2.5407075881958,"ADUResist"
"SYNE1_S8234s","Factor2",0.0235995724797249,"Phosphoproteomics",897,6.12024068832397,"ADUResist"
"PRKAB2_S108s","Factor3",0.0233884714543819,"Phosphoproteomics",897,7.11556673049927,"ADUResist"
"MLIP_T796t","Factor4",-0.00547909876331687,"Phosphoproteomics",897,0.770455598831177,"ADUResist"
"PKM_S406s","Factor5",-0.0316002406179905,"Phosphoproteomics",897,8.9109480381012,"ADUResist"
"IRS1_S503s","Factor6",0.0173235442489386,"Phosphoproteomics",897,3.06875109672546,"ADUResist"
"COPB2_S859s","Factor7",0.0102206775918603,"Phosphoproteomics",897,1.44950151443481,"ADUResist"
"SORBS1_S419s","Factor8",-0.00775111373513937,"Phosphoproteomics",897,1.05330348014832,"ADUResist"
"RCSD1_S179s","Factor9",0.00205027987249196,"Phosphoproteomics",897,0.235497951507568,"ADUResist"
"FOXO3_S284s","Factor10",-0.022072397172451,"Phosphoproteomics",897,3.7848949432373,"ADUResist"
"RAB3GAP2","Factor1",0.032418966293335,"Transcriptomics",897,15.0260210037231,"ADUResist"
"POGZ","Factor2",0.0152684720233083,"Transcriptomics",897,3.6385715007782,"ADUResist"
"GRAMD1B","Factor3",-0.0115805752575397,"Transcriptomics",897,2.1872878074646,"ADUResist"
"HMGXB3","Factor4",0.0325680077075958,"Transcriptomics",897,8.42064023017883,"ADUResist"
"PTER","Factor5",0.000460430659586564,"Transcriptomics",897,0.0453412532806396,"ADUResist"
"PRDM6","Factor6",-0.0148463314399123,"Transcriptomics",897,4.2313814163208,"ADUResist"
"ZNF174","Factor7",0.0236688386648893,"Transcriptomics",897,4.22167181968689,"ADUResist"
"IGFBP5","Factor8",-0.0208124592900276,"Transcriptomics",897,4.58999276161194,"ADUResist"
"LRRC37A2","Factor9",-0.0233078543096781,"Transcriptomics",897,4.54192757606506,"ADUResist"
"CREG1","Factor10",0.000377648539142683,"Transcriptomics",897,0.0320196151733398,"ADUResist"
"PRRC2A_T825t","Factor1",-0.00883156433701515,"Phosphoproteomics",898,2.5407075881958,"ADUResist"
"MLIP_S595s","Factor2",-0.0233886502683163,"Phosphoproteomics",898,6.12024068832397,"ADUResist"
"THRAP3_S253s","Factor3",0.0233554393053055,"Phosphoproteomics",898,7.11556673049927,"ADUResist"
"GBE1_Y603y","Factor4",-0.0054701934568584,"Phosphoproteomics",898,0.770455598831177,"ADUResist"
"LIMCH1_S878s","Factor5",-0.0312140919268131,"Phosphoproteomics",898,8.9109480381012,"ADUResist"
"SRRM2_S333s","Factor6",-0.0169121436774731,"Phosphoproteomics",898,3.06875109672546,"ADUResist"
"ZC3HC1_S62s","Factor7",-0.0102073336020112,"Phosphoproteomics",898,1.44950151443481,"ADUResist"
"MYBPC1_Y1064y","Factor8",-0.00770015316084027,"Phosphoproteomics",898,1.05330348014832,"ADUResist"
